        x                        y
1.0	0.8414709848078965
1.1	0.8912073600614354
1.2000000000000002	0.9320390859672264
1.3000000000000003	0.9635581854171931
1.4000000000000004	0.9854497299884603
1.5000000000000004	0.9974949866040544
1.6000000000000005	0.9995736030415051
1.7000000000000006	0.9916648104524686
1.8000000000000007	0.973847630878195
1.9000000000000008	0.9463000876874142
2.000000000000001	0.9092974268256814
2.100000000000001	0.8632093666488733
2.200000000000001	0.8084964038195895
2.300000000000001	0.7457052121767194
2.4000000000000012	0.67546318055115
2.5000000000000013	0.5984721441039554
2.6000000000000014	0.515501371821463
2.7000000000000015	0.42737988023382856
2.8000000000000016	0.3349881501559034
2.9000000000000017	0.23924932921398068
3.0000000000000018	0.14112000805986546
3.100000000000002	0.041580662433288715
3.200000000000002	-0.05837414342758186
3.300000000000002	-0.1577456941432504
3.400000000000002	-0.2555411020268334
3.500000000000002	-0.35078322768962195
3.6000000000000023	-0.44252044329485446
3.7000000000000024	-0.5298361409084953
3.8000000000000025	-0.611857890942721
3.9000000000000026	-0.6877661591839757
4.000000000000003	-0.75680249530793
4.100000000000002	-0.8182771110644118
4.200000000000002	-0.871575772413589
4.300000000000002	-0.9161659367494557
4.400000000000001	-0.9516020738895163
4.500000000000001	-0.9775301176650972
4.6000000000000005	-0.9936910036334645
4.7	-0.9999232575641008
4.8	-0.9961646088358407
4.8999999999999995	-0.9824526126243326
4.999999999999999	-0.9589242746631387
5.099999999999999	-0.9258146823277328
5.199999999999998	-0.883454655720154
5.299999999999998	-0.8322674422239023
5.399999999999998	-0.7727644875559888
5.499999999999997	-0.7055403255703938
5.599999999999997	-0.6312666378723236
5.699999999999997	-0.5506855425976406
5.799999999999996	-0.46460217941376053
5.899999999999996	-0.3738766648302401
5.999999999999996	-0.27941549819893013
6.099999999999995	-0.18216250427210026
6.199999999999995	-0.08308940281750171
6.2999999999999945	0.016813900484344384
6.399999999999994	0.11654920485048746
6.499999999999994	0.21511998808780947
6.599999999999993	0.3115413635133719
6.699999999999993	0.4048499206165918
6.799999999999993	0.494113351138602
6.899999999999992	0.5784397643881937
6.999999999999992	0.6569865987187831
